gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1430995107	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59359679	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Ryningen, p-plats till leden, Övrasjön	b8323864-602a-4a7d-9127-bb903054e97d	57.2625	15.8998		1.0	-1.0	0.0	1.0	0.0	2016-05-06T02:00Z	6	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59359679		Calle Ljungberg	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430992574	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59356950	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Renstad kanal	b8323864-602a-4a7d-9127-bb903054e97d	58.3185	14.7508		1.0	-1.0	0.0	1.0	0.0	2016-05-06T02:00Z	6	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59356950		Göran Engqvist	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430986253	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59350022	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Grytsjön NR	b8323864-602a-4a7d-9127-bb903054e97d	56.9323	16.0851		1.0	-1.0	0.0	1.0	0.0	2016-05-05T02:00Z	5	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59350022		Mats Lindeborg	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430986155	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59349953	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Flasgölerum NR	b8323864-602a-4a7d-9127-bb903054e97d	57.0242	16.0942		1.0	-1.0	0.0	1.0	0.0	2016-05-05T02:00Z	5	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59349953		Mats Lindeborg	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430949281	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59311315	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Lillsjön	b8323864-602a-4a7d-9127-bb903054e97d	58.1941	16.6387		1.0	-1.0	0.0	1.0	0.0	2016-05-05T02:00Z	5	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59311315		Rolf Kokkonen	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430828796	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59183853	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Berghamra (privat trädgård), Kättilstad	b8323864-602a-4a7d-9127-bb903054e97d	58.1086	15.8045		1.0	-1.0	0.0	1.0	0.0	2016-05-02T02:00Z	2	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59183853		Sten Fällström, Sol-Britte Fällström	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430802091	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59155845	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Skogvaktarbostaden, Hstd	b8323864-602a-4a7d-9127-bb903054e97d	56.6374	12.9879		1.0	-1.0	0.0	1.0	0.0	2016-05-01T02:00Z	1	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59155845		Alexander Bloemer, Christopher Gullander, Frida Nettelbladt	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430798403	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59152133	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Skogvaktarbostaden	b8323864-602a-4a7d-9127-bb903054e97d	56.6373	12.9879		1.0	-1.0	0.0	1.0	0.0	2016-05-01T02:00Z	1	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59152133		Frida Nettelbladt, Alexander Bloemer, Christopher Gullander	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430795562	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59149032	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Nytorp, Härna	b8323864-602a-4a7d-9127-bb903054e97d	57.8522	13.2337		1.0	-1.0	0.0	1.0	0.0	2016-05-01T02:00Z	1	5	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59149032		Per Lundberg	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430730836	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59077967	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Hagbyholm	b8323864-602a-4a7d-9127-bb903054e97d	59.6642	17.6555		1.0	-1.0	0.0	1.0	0.0	2016-04-30T02:00Z	30	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59077967		Klara Helander, Anders Helander	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430704431	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:59048520	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Strömmaån Dammen	b8323864-602a-4a7d-9127-bb903054e97d	57.3022	18.5051		1.0	-1.0	0.0	1.0	0.0	2016-04-30T02:00Z	30	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	59048520		Veronica Budin	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430506449	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58833366	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Smågårde, Tofta	b8323864-602a-4a7d-9127-bb903054e97d	57.4964	18.1313		1.0	-1.0	0.0	1.0	0.0	2016-04-23T02:00Z	23	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58833366		Båtel Enekvist	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430404092	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58726527	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Natviksudden	b8323864-602a-4a7d-9127-bb903054e97d	57.4021	18.9129		1.0	-1.0	0.0	1.0	0.0	2016-04-22T02:00Z	22	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58726527		Sebbe Nilsson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430315500	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58627713	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Örnberget	b8323864-602a-4a7d-9127-bb903054e97d	59.2109	18.0639		1.0	-1.0	0.0	1.0	0.0	2016-04-20T02:00Z	20	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58627713		Hans Alm, Mona Stråling	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430164507	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58467295	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Bräkne-Hoby	b8323864-602a-4a7d-9127-bb903054e97d	56.2236	15.1921		1.0	-1.0	0.0	1.0	0.0	2016-03-26T01:00Z	26	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58467295		Emil Bjerregård	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430051791	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58338041	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Ismantorp	b8323864-602a-4a7d-9127-bb903054e97d	56.7487	16.6571		1.0	-1.0	0.0	1.0	0.0	2016-04-12T02:00Z	12	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58338041		Rolf Jansson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430036902	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58321048	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Renstad kanal	b8323864-602a-4a7d-9127-bb903054e97d	58.3185	14.7508		1.0	-1.0	0.0	1.0	0.0	2016-04-11T02:00Z	11	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58321048		Göran Engqvist	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1430027867	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58310810	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Båvs yttre stenbrott	b8323864-602a-4a7d-9127-bb903054e97d	56.067	13.031		1.0	-1.0	0.0	1.0	0.0	2016-04-11T02:00Z	11	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58310810		Lars Bergendorf, Lars Ehrsson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429998513	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:58276246	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Ravalen	b8323864-602a-4a7d-9127-bb903054e97d	59.4444	17.9061		1.0	-1.0	0.0	1.0	0.0	2016-04-10T02:00Z	10	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	58276246		Fredrik Ullén	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429736153	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57995061	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Hyltan, Mellanån	b8323864-602a-4a7d-9127-bb903054e97d	56.4685	15.6152		1.0	-1.0	0.0	1.0	0.0	2016-04-03T02:00Z	3	4	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57995061		Rolf Jansson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429608347	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57852654	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Pixås N	b8323864-602a-4a7d-9127-bb903054e97d	57.4294	11.9968		1.0	-1.0	0.0	1.0	0.0	2016-03-28T02:00Z	28	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57852654		Lennart Falk, Leif Karlsson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429589399	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57832052	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Nässjön	b8323864-602a-4a7d-9127-bb903054e97d	56.2247	15.1934		1.0	-1.0	0.0	1.0	0.0	2016-03-26T01:00Z	26	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57832052		Lars Bergendorf, Jan Svantesson, Jens Larsson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429583298	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57825192	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Stenstugu skog	b8323864-602a-4a7d-9127-bb903054e97d	57.4519	18.7671		1.0	-1.0	0.0	1.0	0.0	2016-03-26T01:00Z	26	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57825192		Johan Törnvall	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429568819	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57807268	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Örsjösjöns utlopp	b8323864-602a-4a7d-9127-bb903054e97d	56.6882	15.7564		1.0	-1.0	0.0	1.0	0.0	2016-03-26T01:00Z	26	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57807268		Stefan Björn	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429556639	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57793925	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Gränerum	b8323864-602a-4a7d-9127-bb903054e97d	57.2857	16.4186		1.0	-1.0	0.0	1.0	0.0	2016-03-26T01:00Z	26	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57793925		Christer Håkansson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429555121	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57792093	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Området kring Näsbygård	b8323864-602a-4a7d-9127-bb903054e97d	56.0536	14.1361		1.0	-1.0	0.0	1.0	0.0	2016-03-26T01:00Z	26	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57792093		Fredrik Skeppstedt	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429552155	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57787274	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Tina, Rättvik	b8323864-602a-4a7d-9127-bb903054e97d	60.8579	15.0807		1.0	-1.0	0.0	1.0	0.0	2014-05-18T02:00Z	18	5	2014	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57787274		Klara Helander	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429483371	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57706053	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Björket, Kulltorp	b8323864-602a-4a7d-9127-bb903054e97d	56.0445	14.1712		1.0	-1.0	0.0	1.0	0.0	2016-03-22T01:00Z	22	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57706053		Fredrik Skeppstedt	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429440936	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57658262	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Bastajö Patrullvägen	b8323864-602a-4a7d-9127-bb903054e97d	56.227	15.6558		1.0	-1.0	0.0	1.0	0.0	2016-03-19T01:00Z	19	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57658262		Niclas Wahlgren	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429438428	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57655438	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Trångets södra väg	b8323864-602a-4a7d-9127-bb903054e97d	57.716	11.7465		1.0	-1.0	0.0	1.0	0.0	2016-03-19T01:00Z	19	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57655438		Arne Lundgren	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429438166	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57654735	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	sjöarp	b8323864-602a-4a7d-9127-bb903054e97d	56.2228	15.1888		1.0	-1.0	0.0	1.0	0.0	2016-03-19T01:00Z	19	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57654735		Gunder Jönsson, Anette Barr	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429437172	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57653631	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	V Dyestad	b8323864-602a-4a7d-9127-bb903054e97d	56.7217	16.6438		1.0	-1.0	0.0	1.0	0.0	2016-03-19T01:00Z	19	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57653631		Pav Johnsson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429400844	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57615096	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Stenstugu skog NR	b8323864-602a-4a7d-9127-bb903054e97d	57.4566	18.7664		1.0	-1.0	0.0	1.0	0.0	2016-03-17T01:00Z	17	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57615096		Dennis Nyström, Magnus Martinsson, Arne Pettersson, Staffan Carlsson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429400837	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57615057	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Ventlinge strand	b8323864-602a-4a7d-9127-bb903054e97d	56.2893	16.3954		1.0	-1.0	0.0	1.0	0.0	2012-07-07T02:00Z	7	7	2012	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57615057		Mats Henriksson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429399311	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57613425	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Vikroken	b8323864-602a-4a7d-9127-bb903054e97d	56.9439	15.9889		1.0	-1.0	0.0	1.0	0.0	2016-03-17T01:00Z	17	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57613425		Stefan Björn	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429367750	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57579475	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Industriområdet	b8323864-602a-4a7d-9127-bb903054e97d	57.2563	16.4265		1.0	-1.0	0.0	1.0	0.0	2016-03-16T01:00Z	16	3	2016	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57579475		Christer Håkansson	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
1429007924	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:57191396	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	SE	Hagbyholm	b8323864-602a-4a7d-9127-bb903054e97d	59.6642	17.6555		1.0	-1.0	0.0	1.0	0.0	2014-03-08T01:00Z	8	3	2014	5130587	5130587	HUMAN_OBSERVATION	ArtDatabanken	Artport	57191396		Klara Helander, Anders Helander	CC0_1_0					2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_UNLIKELY
